18:40:01 18112.1 3.26172 4380.05 9855
18:50:01 18107.5 3.26172 4380.16 9859.6
19:00:01 18109.5 3.26172 4380.29 9857.59
19:10:01 18108.7 3.26172 4380.35 9858.38
19:20:01 18107.7 3.26172 4380.45 9859.41
19:30:01 18105.3 3.26172 4380.55 9861.79
19:40:01 18107 3.26172 4380.64 9860.1
19:50:01 18108.7 3.26172 4380.74 9858.41
20:00:01 18042.3 3.26172 4380.86 9924.8
20:10:01 18045 3.26172 4380.93 9922.07
20:20:01 18038.3 3.26172 4381.01 9928.8
20:30:01 18039.8 3.26172 4381.13 9927.32
20:40:01 18024.4 3.26172 4381.37 9942.73
20:50:01 18027.6 3.26172 4381.58 9939.51
21:00:01 17883 3.26172 4392.26 10084.1
21:10:01 17883 3.26172 4392.36 10084.1
21:20:02 17876 3.26172 4392.52 10091.1
21:30:01 17878.6 3.26172 4392.8 10088.5
21:40:01 17866.2 3.26172 4396.74 10100.9
21:50:01 17802.3 3.26172 4412.2 10164.8
22:00:01 17772.6 3.26172 4437.18 10194.6
22:10:01 17366.1 3.26172 4439.78 10601
22:20:01 17269.9 3.26172 4475.69 10697.2
22:30:01 17247.2 3.26172 4475.8 10719.9
22:40:01 20379.6 3.26172 4480.27 7587.47
22:50:01 20381.2 3.26172 4480.32 7585.93
23:00:01 18352.9 3.26172 5496.33 9614.25
23:10:01 18156.9 3.26172 5593.47 9810.23
23:20:01 17698.9 3.26172 5822.66 10268.2
23:30:01 17292.4 3.26172 6135.25 10674.7
23:40:01 16945.7 3.26172 6479.76 11021.4
23:50:01 16644.6 3.26172 6777.71 11322.6
Average: 21404.9 3.26172 2625.86 6562.19
